"040","[[20.294,20.139,20.425,20.295,20.279,20.049,20.080,20.305,20.169,20.228,20.143,20.053,20.264,20.162,20.377,20.342,20.759,20.404,20.129,20.240]]","[[-29.845,-2.820,-25.789,-29.732,-11.646,12.190,17.522,-13.806,0.553,-18.808,8.213,10.830,-7.950,-5.422,-32.630,-20.488,-86.830,-45.536,-0.308,-21.811]]","[[0.0493420,0.0495870,0.0490140,0.0493670,0.0493420,0.0499390,0.0497810,0.0492610,0.0496140,0.0495730,0.0496960,0.0499390,0.0494700,0.0496940,0.0491290,0.0491960,0.0482240,0.0490140,0.0496330,0.0494230]]","[[1.299350,0.264466,1.038020,1.166680,0.460516,-0.941078,-0.949721,0.719212,-0.176402,0.370697,-0.706797,-0.751306,0.067056,-0.106013,1.393080,0.793689,4.124730,2.312380,0.105327,0.922570]]","[[0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276]]","[[2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773]]","[[-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098]]","[[94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6]]","from config/mzb_20260213/mzb040.config","pgirotti","Wed Apr  1 06:46:11 2026 CDT"
"041","[[20.331,20.154,20.313,20.331,20.294,20.384,20.273,20.256,20.421,20.275,19.996,20.350,20.198,20.158,20.438,20.395,20.179,20.264,21.375,20.273]]","[[-18.744,-3.415,-18.241,-16.005,-3.943,-30.132,-19.709,-18.264,-39.464,-10.743,14.416,-13.110,-21.871,-10.275,-32.528,-24.081,-15.310,-25.890,-182.503,-20.412]]","[[0.0493690,0.0496910,0.0491860,0.0493150,0.0493040,0.0491590,0.0492880,0.0493720,0.0490460,0.0493690,0.0501390,0.0491640,0.0495080,0.0496610,0.0490090,0.0491270,0.0495460,0.0494780,0.0468380,0.0492750]]","[[0.515634,-0.086672,1.056940,0.454788,-0.001093,1.041080,1.040530,0.758140,1.722060,0.303343,-1.225620,0.663727,1.025370,0.210235,1.262260,0.812767,0.726666,0.885097,8.346600,1.012870]]","[[0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276]]","[[2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773]]","[[-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098]]","[[94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6]]","from config/mzb_20260213/mzb041.config","pgirotti","Wed Apr  1 06:46:11 2026 CDT"
"042","[[20.121,20.308,20.161,20.358,20.072,20.287,20.348,20.373,20.286,20.199,20.245,20.132,20.096,20.085,20.834,20.347,20.525,20.371,20.303,20.352]]","[[12.094,-30.209,-6.230,-26.476,4.753,-9.704,-19.032,-36.519,-22.182,-0.679,-24.328,-24.792,-1.775,-2.300,-139.386,-42.462,-51.966,-29.701,-4.465,-19.212]]","[[0.0496470,0.0493120,0.0495700,0.0492310,0.0497980,0.0494230,0.0492770,0.0490810,0.0494230,0.0495840,0.0494510,0.0496500,0.0498060,0.0497370,0.0481980,0.0491210,0.0486960,0.0491030,0.0492660,0.0491880]]","[[-0.477714,1.100220,0.315601,1.032760,-0.194765,0.082374,0.515764,1.794190,0.724880,-0.226980,1.076920,1.027190,-0.038742,0.320539,6.175230,2.157510,2.534350,1.386860,0.227723,0.742736]]","[[0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276]]","[[2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773]]","[[-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098]]","[[94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6]]","from config/mzb_20260213/mzb042.config","pgirotti","Wed Apr  1 06:46:11 2026 CDT"
"043","[[20.321,20.341,20.395,20.256,20.403,20.267,20.189,20.282,20.125,20.356,20.349,20.287,20.340,20.210,19.745,20.115,20.228,20.092,20.249,20.572]]","[[-25.752,-29.868,-13.092,-8.286,-42.493,-29.550,-10.791,5.611,5.229,-26.621,-29.336,-28.474,-37.924,0.746,65.023,7.798,-17.549,6.611,-6.698,-37.749]]","[[0.0492610,0.0492560,0.0490460,0.0494370,0.0491540,0.0493150,0.0495320,0.0493770,0.0497350,0.0491190,0.0492210,0.0493310,0.0491450,0.0495760,0.0507440,0.0497540,0.0494510,0.0497240,0.0494230,0.0486670]]","[[1.132990,0.988953,0.544958,0.213680,1.600220,1.441100,0.698955,-0.450428,-0.271874,1.248160,1.197700,1.267270,1.760490,-0.342619,-3.778750,-0.566651,0.879122,-0.303867,0.181213,1.563290]]","[[0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276]]","[[2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773]]","[[-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098]]","[[94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6]]","from config/mzb_20260213/mzb043.config","pgirotti","Wed Apr  1 06:46:11 2026 CDT"
"044","[[20.227,20.266,20.248,20.199,20.240,20.145,20.050,20.258,20.036,20.267,20.144,20.068,20.070,20.309,20.360,20.258,20.194,20.289,20.437,20.308]]","[[1.210,-4.025,-16.024,-26.412,-7.825,-6.450,18.649,-12.587,-6.112,-5.965,-16.091,-0.388,-7.625,-16.454,-39.609,-9.962,-6.649,-12.785,-23.922,-6.902]]","[[0.0493960,0.0493120,0.0494230,0.0496060,0.0494230,0.0497950,0.0500360,0.0494800,0.0499330,0.0493720,0.0496690,0.0499310,0.0497980,0.0492880,0.0491590,0.0495020,0.0496390,0.0493340,0.0490200,0.0493640]]","[[0.076847,0.015341,0.675457,0.928179,0.230638,-0.150479,-1.558910,0.282028,0.076570,0.160739,0.728482,-0.238555,0.318159,0.596941,1.734210,0.014287,-0.067279,0.473612,0.833336,-0.156872]]","[[0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276]]","[[2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773]]","[[-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098]]","[[94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6]]","from config/mzb_20260213/mzb044.config","pgirotti","Wed Apr  1 06:46:11 2026 CDT"
"045","[[20.349,20.331,20.271,20.049,20.256,20.225,20.255,20.306,20.341,20.066,20.172,20.436,20.329,20.247,20.235,20.229,20.330,20.179,20.466,20.215]]","[[-22.236,-25.404,-15.740,10.930,-18.101,-5.441,-17.347,-14.312,-25.666,9.094,-0.674,-47.809,-18.599,-2.435,-22.069,-1.175,-9.827,0.527,-36.758,-19.043]]","[[0.0492880,0.0492800,0.0494210,0.0498390,0.0494040,0.0495400,0.0494480,0.0493040,0.0492260,0.0498310,0.0495620,0.0489930,0.0492180,0.0493940,0.0494230,0.0494750,0.0493120,0.0496410,0.0490060,0.0494230]]","[[0.744800,1.053500,0.432713,-0.390959,0.864032,-0.111735,0.735130,0.472223,1.056180,-0.576936,0.001657,2.052270,0.690135,0.081231,1.070840,-0.045626,0.163283,-0.369558,1.393960,1.120270]]","[[0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276]]","[[2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773]]","[[-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098]]","[[94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6]]","from config/mzb_20260213/mzb045.config","pgirotti","Wed Apr  1 06:46:11 2026 CDT"
"046","[[20.256,20.207,20.039,20.225,20.146,20.098,20.412,20.376,20.433,20.307,20.217,20.315,20.356,20.041,20.314,20.321,20.261,20.378,20.286,20.170]]","[[-27.519,-9.732,4.635,5.076,-16.964,-2.274,-31.005,-23.746,-30.611,-22.017,7.576,-17.652,-28.118,17.877,-33.625,-32.159,-20.238,-36.361,-22.395,-0.416]]","[[0.0495590,0.0495100,0.0499670,0.0494510,0.0496220,0.0497840,0.0489740,0.0491800,0.0490920,0.0493690,0.0495590,0.0492640,0.0492610,0.0498780,0.0491940,0.0492610,0.0493500,0.0490680,0.0493480,0.0496000]]","[[0.853517,0.461544,-0.346448,-0.208800,0.753150,0.146034,1.445290,0.868842,0.976937,0.614367,-0.633258,0.665601,1.034490,-0.902253,1.654020,1.527090,1.118600,1.722270,0.984765,0.019289]]","[[0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276]]","[[2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773]]","[[-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098]]","[[94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6]]","from config/mzb_20260213/mzb046.config","pgirotti","Wed Apr  1 06:46:11 2026 CDT"
"047","[[20.221,20.194,20.306,20.232,20.487,20.317,20.296,20.115,20.449,20.269,20.255,20.159,20.616,20.291,20.186,20.306,20.274,20.225,20.255,20.186]]","[[-19.376,-11.997,-9.341,-16.406,-30.092,-19.272,-3.778,7.782,-38.995,-13.901,-27.893,-2.785,-57.978,-4.954,-1.337,-34.755,-8.368,3.679,-2.039,-13.133]]","[[0.0495050,0.0495870,0.0491880,0.0494800,0.0488860,0.0492660,0.0492850,0.0497730,0.0490380,0.0493180,0.0493830,0.0496170,0.0486220,0.0493150,0.0496410,0.0493150,0.0492910,0.0494420,0.0494530,0.0496140]]","[[0.742573,0.264464,0.462369,0.633348,1.292770,0.730247,0.157716,-0.528153,1.553430,0.598386,1.234560,0.017629,2.593190,0.060280,-0.121340,1.342470,0.385562,-0.195563,-0.228051,0.270121]]","[[0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276]]","[[2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773]]","[[-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098]]","[[94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6]]","from config/mzb_20260213/mzb047.config","pgirotti","Wed Apr  1 06:46:11 2026 CDT"
"048","[[20.273,20.238,20.168,20.231,20.376,20.221,20.381,20.310,20.285,19.985,20.229,20.338,20.109,20.149,20.338,20.285,20.407,20.433,20.331,20.273]]","[[-15.862,-7.948,1.664,-20.916,-41.895,-11.774,-33.049,-24.024,-12.178,5.104,-22.945,-10.221,0.999,-13.910,-36.124,-13.399,-33.979,-47.531,-29.924,-15.862]]","[[0.0620250,0.0494890,0.0496910,0.0495430,0.0491800,0.0495000,0.0490730,0.0492930,0.0493960,0.0500860,0.0494780,0.0491880,0.0496960,0.0497790,0.0493500,0.0492610,0.0491000,0.0489740,0.0492340,0.4936810]]","[[0.421771,0.204554,-0.350052,0.706272,1.803290,0.404795,1.728460,1.031890,0.175637,-0.488613,0.934586,0.447606,-0.080633,0.269362,1.138350,0.689655,1.342070,2.081940,1.323850,0.617098]]","[[0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276]]","[[2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773]]","[[-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098]]","[[94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6]]","from config/mzb_20260213/mzb048.config","pgirotti","Wed Apr  1 06:46:11 2026 CDT"
"049","[[20.273,20.201,20.233,20.058,20.347,20.453,20.186,20.333,20.034,20.078,20.379,20.372,20.324,20.441,20.109,20.501,20.218,20.217,20.215,20.273]]","[[-15.862,-9.637,-17.133,-8.473,-33.767,-37.298,-18.125,-29.919,9.439,3.207,-23.040,-11.222,-30.771,-37.523,-1.540,-38.517,-24.758,-24.441,-20.522,-15.862]]","[[0.0620830,0.0495730,0.0495290,0.0500110,0.0492580,0.0489660,0.0495590,0.0492480,0.0500000,0.0498560,0.0490860,0.0491990,0.0492610,0.0489660,0.0497490,0.0488070,0.0495080,0.0496110,0.0494780,0.4936810]]","[[0.471833,0.286418,0.495301,-0.167808,1.235830,1.605010,0.952644,1.351580,-0.849991,-0.367830,0.995356,0.164560,1.379310,1.800880,0.054181,1.762480,0.985740,0.770628,0.786151,0.617098]]","[[0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276]]","[[2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773]]","[[-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098]]","[[94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6]]","from config/mzb_20260213/mzb049.config","pgirotti","Wed Apr  1 06:46:11 2026 CDT"
"050","[[20.273,20.316,20.122,20.448,20.355,20.571,20.253,20.327,20.265,20.406,20.202,20.351,20.222,20.542,20.310,20.357,20.310,20.246,20.102,20.427]]","[[-15.862,-27.541,-6.186,-37.538,-25.176,-55.647,-18.455,-24.564,-1.958,-28.683,12.483,-27.822,-3.520,-53.108,-31.072,-40.040,-32.367,-10.018,2.823,-55.950]]","[[0.0620640,0.0493150,0.0497320,0.0488920,0.0492040,0.0486490,0.0494780,0.0492070,0.0493940,0.0491540,0.0495620,0.0490890,0.0495000,0.0486590,0.0491990,0.0491540,0.0492130,0.0494720,0.0497900,0.0490220]]","[[0.372378,0.997257,0.125437,1.675370,1.026730,2.502710,0.637707,1.170040,0.031844,1.010380,-0.741787,1.373960,0.157285,2.481080,1.576560,1.845980,1.653550,0.349600,-0.310910,2.407530]]","[[0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276]]","[[2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773]]","[[-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098]]","[[94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6]]","from config/mzb_20260213/mzb050.config","pgirotti","Wed Apr  1 06:46:11 2026 CDT"
"051","[[20.273,20.282,20.202,20.774,20.189,20.496,20.234,20.376,20.227,20.496,20.198,20.345,20.237,20.255,20.234,20.311,20.213,20.157,20.352,20.349]]","[[-15.862,-28.160,-23.594,-97.700,4.262,-34.147,-18.319,-12.516,-21.983,-50.613,2.387,-23.142,-23.485,-3.122,-26.873,-8.261,-30.898,-4.084,-17.196,-31.926]]","[[0.0620160,0.0493960,0.0495840,0.0482240,0.0496030,0.0488630,0.0494860,0.0490890,0.0495240,0.0488600,0.0495320,0.0493340,0.0494780,0.0494510,0.0495700,0.0493390,0.0495080,0.0495760,0.0490970,0.0491210]]","[[0.372099,1.064760,0.963043,4.351400,-0.585317,1.428950,0.674096,0.529618,0.756608,2.117260,-0.143096,0.572287,0.984058,-0.208792,0.771637,0.020832,1.317440,0.232456,0.757193,1.661380]]","[[0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276]]","[[2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773]]","[[-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098]]","[[94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6]]","from config/mzb_20260213/mzb051.config","pgirotti","Wed Apr  1 06:46:11 2026 CDT"
"052","[[20.214,19.942,20.257,20.440,20.004,20.334,20.334,20.188,20.097,20.293,20.326,20.224,20.201,20.325,20.154,20.109,20.557,20.279,20.198,20.130]]","[[3.721,31.577,-8.652,-38.553,1.499,-41.495,-47.288,-14.695,-4.660,-28.699,-24.737,-9.792,-13.714,-32.244,10.491,6.855,-79.682,-22.163,0.623,-6.888]]","[[0.0495760,0.0500810,0.0494450,0.0490120,0.0499610,0.0492040,0.0492640,0.0495900,0.0497510,0.0494340,0.0492310,0.0495350,0.0495790,0.0492340,0.0497180,0.0498170,0.0487490,0.0493800,0.0495430,0.0497510]]","[[-0.461599,-1.381110,0.096695,1.493220,-0.077727,1.863210,2.010510,0.458421,0.099499,0.880483,1.082000,0.194290,0.594945,1.274620,-0.931389,-0.584531,3.513160,0.947540,-0.096329,0.049755]]","[[0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276]]","[[2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773]]","[[-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098]]","[[94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6]]","from config/mzb_20260213/mzb052.config","pgirotti","Wed Apr  1 06:46:11 2026 CDT"
"053","[[20.157,20.088,20.272,20.317,20.218,20.222,20.254,20.329,20.189,20.154,20.277,19.953,20.268,20.359,20.458,20.116,20.272,20.189,20.357,20.207]]","[[-7.851,10.428,-14.014,-31.549,-6.426,-17.221,-29.093,-19.163,-12.667,-3.750,-8.687,21.259,-19.967,-15.953,-45.663,-19.382,-29.346,-12.243,-18.132,-4.077]]","[[0.0495840,0.0497540,0.0493480,0.0491960,0.0494480,0.0495320,0.0493670,0.0493040,0.0496140,0.0497930,0.0494230,0.0501390,0.0494560,0.0492070,0.0490120,0.0498450,0.0493800,0.0495190,0.0492180,0.0495570]]","[[0.521730,-0.457175,0.456736,1.630040,0.388994,0.550356,1.359230,0.472225,0.319727,-0.464721,-0.016471,-1.225630,0.509392,0.579546,1.875510,0.676774,1.066070,0.715833,0.562178,0.015418]]","[[0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276]]","[[2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773]]","[[-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098]]","[[94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6]]","from config/mzb_20260213/mzb053.config","pgirotti","Wed Apr  1 06:46:11 2026 CDT"
"054","[[20.127,20.243,20.371,20.311,20.068,20.282,20.361,20.363,20.126,20.319,20.103,20.113,20.297,20.010,20.251,20.036,20.383,20.130,20.374,20.401]]","[[-10.733,-8.447,-29.904,-6.620,15.984,-35.427,-37.899,-21.854,3.079,-14.412,-1.008,3.937,-14.415,9.293,-26.020,14.606,-40.527,-8.633,-37.729,-43.931]]","[[0.0496720,0.0494420,0.0491050,0.0492070,0.0498340,0.0493500,0.0491350,0.0491540,0.0495840,0.0492880,0.0497370,0.0497590,0.0493340,0.0500000,0.0494020,0.0498370,0.0491050,0.0496850,0.0492020,0.0492260]]","[[0.619786,0.249399,1.480790,0.333510,-0.830566,1.533140,1.762840,1.059530,0.149858,0.523005,0.027069,-0.232211,0.621601,-0.549994,1.075870,-0.540997,1.736140,0.404102,1.483710,1.459830]]","[[0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276,0.6276]]","[[2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773,2.09773]]","[[-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098,-0.06098]]","[[94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6]]","from config/mzb_20260213/mzb054.config","pgirotti","Wed Apr  1 06:46:11 2026 CDT"
